2024-01-13 21:00:00,39.56,13.60,29.20
2024-01-13 22:00:00,39.61,13.13,28.98
2024-01-13 23:00:00,39.77,13.25,28.72
2024-01-14 00:00:00,38.38,10.47,27.48
2024-01-14 01:00:00,38.32,10.27,27.87
2024-01-14 02:00:00,38.35,10.41,28.49
2024-01-14 03:00:00,38.39,10.42,28.29
2024-01-14 04:00:00,38.40,10.40,28.33
2024-01-14 05:00:00,38.12,10.46,28.68
2024-01-14 06:00:00,38.10,12.60,26.71
2024-01-14 07:00:00,38.07,12.86,25.75
2024-01-14 08:00:00,38.17,12.85,25.14
2024-01-14 09:00:00,38.18,12.89,24.58
2024-01-14 10:00:00,38.23,12.96,24.71
2024-01-14 11:00:00,38.21,12.91,24.41
2024-01-14 12:00:00,38.37,15.81,23.91
2024-01-14 13:00:00,38.36,15.80,23.93
2024-01-14 14:00:00,38.36,15.77,24.76
2024-01-14 15:00:00,38.30,15.80,24.91
2024-01-14 16:00:00,38.29,16.11,24.95
2024-01-14 17:00:00,38.29,16.13,25.18
2024-01-14 18:00:00,38.43,13.60,27.42
2024-01-14 19:00:00,38.43,13.58,27.47
2024-01-14 20:00:00,38.41,13.56,27.35
2024-01-14 21:00:00,38.43,13.52,27.51
2024-01-14 22:00:00,38.44,13.57,27.03
2024-01-14 23:00:00,38.53,13.42,26.04
2024-01-15 00:00:00,38.73,10.64,25.81
2024-01-15 01:00:00,38.15,10.50,25.97
2024-01-15 02:00:00,38.15,10.50,26.27
2024-01-15 03:00:00,38.47,10.51,26.73
2024-01-15 04:00:00,38.14,10.51,26.84
2024-01-15 05:00:00,38.70,10.59,27.15
2024-01-15 06:00:00,37.98,13.05,22.99
2024-01-15 07:00:00,37.85,13.34,23.11
2024-01-15 08:00:00,37.56,13.15,22.96
2024-01-15 09:00:00,37.72,13.11,22.88
2024-01-15 10:00:00,37.32,13.16,22.99
2024-01-15 11:00:00,37.89,13.18,22.94
2024-01-15 12:00:00,37.28,15.61,22.38
2024-01-15 13:00:00,37.39,15.63,22.48
2024-01-15 14:00:00,37.05,19.29,22.35
2024-01-15 15:00:00,37.26,17.48,22.28
2024-01-15 16:00:00,37.48,17.14,22.28
2024-01-15 17:00:00,37.34,17.25,22.41
2024-01-15 18:00:00,37.29,18.16,22.32
2024-01-15 19:00:00,37.27,20.00,22.44
2024-01-15 20:00:00,37.28,19.60,22.44
2024-01-15 21:00:00,37.28,23.96,22.79
2024-01-15 22:00:00,37.23,22.14,23.27
2024-01-15 23:00:00,37.39,23.44,23.05
2024-01-16 00:00:00,38.22,11.52,22.60
2024-01-16 01:00:00,38.24,11.47,22.61
2024-01-16 02:00:00,38.43,11.47,22.53
2024-01-16 03:00:00,37.86,11.47,22.51
2024-01-16 04:00:00,38.06,11.44,23.10
2024-01-16 05:00:00,38.48,11.42,22.55
2024-01-16 06:00:00,38.64,16.79,20.79
2024-01-16 07:00:00,40.46,30.58,20.31
2024-01-16 08:00:00,42.65,65.11,19.83
2024-01-16 09:00:00,42.16,62.96,19.71
2024-01-16 10:00:00,41.41,45.94,19.73
2024-01-16 11:00:00,39.31,43.75,19.94
2024-01-16 12:00:00,39.17,31.39,18.79
2024-01-16 13:00:00,39.18,27.79,18.94
2024-01-16 14:00:00,39.52,26.83,18.95
2024-01-16 15:00:00,39.68,31.12,18.87
2024-01-16 16:00:00,39.25,32.78,18.89
2024-01-16 17:00:00,39.08,32.32,18.65
2024-01-16 18:00:00,39.94,46.48,19.26
2024-01-16 19:00:00,39.33,29.26,19.33
2024-01-16 20:00:00,39.43,22.92,19.42
2024-01-16 21:00:00,38.61,19.54,19.46
2024-01-16 22:00:00,40.00,16.46,20.10
2024-01-16 23:00:00,38.37,15.12,20.80
2024-01-17 00:00:00,37.93,11.59,20.24
2024-01-17 01:00:00,37.88,11.57,20.45
2024-01-17 02:00:00,37.51,11.56,20.36
2024-01-17 03:00:00,37.41,11.55,20.33
2024-01-17 04:00:00,37.45,11.56,20.38
2024-01-17 05:00:00,37.58,11.74,20.44
2024-01-17 06:00:00,37.83,14.53,19.76
2024-01-17 07:00:00,38.39,21.37,19.58
2024-01-17 08:00:00,38.83,22.89,18.88
2024-01-17 09:00:00,38.70,23.97,18.54
2024-01-17 10:00:00,38.81,19.23,18.53
2024-01-17 11:00:00,38.89,18.21,18.45
2024-01-17 12:00:00,38.74,18.27,18.35
2024-01-17 13:00:00,38.18,17.16,18.60
2024-01-17 14:00:00,38.30,21.30,18.59
2024-01-17 15:00:00,38.41,20.91,18.70
2024-01-17 16:00:00,38.65,20.29,18.82
2024-01-17 17:00:00,38.98,20.23,18.76
2024-01-17 18:00:00,38.69,19.10,19.14
2024-01-17 19:00:00,38.41,18.55,19.33
2024-01-17 20:00:00,38.28,16.90,19.33
2024-01-17 21:00:00,38.17,16.06,19.35
2024-01-17 22:00:00,38.18,15.51,19.53
2024-01-17 23:00:00,37.98,15.16,19.51
2024-01-18 00:00:00,37.60,11.02,19.27
2024-01-18 01:00:00,37.60,11.14,19.26
2024-01-18 02:00:00,37.58,11.28,19.68
2024-01-18 03:00:00,37.59,11.34,19.76
2024-01-18 04:00:00,37.66,11.39,19.88
2024-01-18 05:00:00,37.64,11.38,19.59
2024-01-18 06:00:00,37.83,14.10,18.49
2024-01-18 07:00:00,37.71,14.54,18.19
2024-01-18 08:00:00,37.92,14.52,17.85
2024-01-18 09:00:00,37.70,15.21,17.78
2024-01-18 10:00:00,37.80,15.15,17.75
2024-01-18 11:00:00,38.03,15.43,17.86
2024-01-18 12:00:00,38.08,17.03,17.75
2024-01-18 13:00:00,38.07,16.98,18.18
2024-01-18 14:00:00,37.86,17.73,17.72
2024-01-18 15:00:00,38.34,17.00,17.46
2024-01-18 16:00:00,37.97,17.26,17.46
2024-01-18 17:00:00,37.89,16.57,17.49
2024-01-18 18:00:00,38.02,15.92,17.68
2024-01-18 19:00:00,38.02,15.94,17.80
2024-01-18 20:00:00,38.15,15.95,17.76
2024-01-18 21:00:00,38.04,16.16,17.94
2024-01-18 22:00:00,38.01,15.93,17.99
2024-01-18 23:00:00,37.75,15.51,18.07
2024-01-19 00:00:00,37.97,11.13,18.68
2024-01-19 01:00:00,37.75,11.11,18.76
2024-01-19 02:00:00,37.69,11.09,18.81
2024-01-19 03:00:00,37.71,11.09,19.01
2024-01-19 04:00:00,37.77,11.09,19.02
2024-01-19 05:00:00,38.10,11.01,19.06
2024-01-19 06:00:00,38.47,14.32,17.90
2024-01-19 07:00:00,38.47,14.42,17.87
2024-01-19 08:00:00,38.42,14.46,17.67
2024-01-19 09:00:00,38.90,14.71,17.28
2024-01-19 10:00:00,39.23,15.96,17.23
2024-01-19 11:00:00,39.15,16.84,16.99
2024-01-19 12:00:00,39.07,17.79,16.81
2024-01-19 13:00:00,38.47,18.05,17.05
2024-01-19 14:00:00,38.94,21.81,17.13
2024-01-19 15:00:00,38.87,21.14,17.14
2024-01-19 16:00:00,39.25,23.75,17.08
2024-01-19 17:00:00,39.41,28.79,17.08
2024-01-19 18:00:00,39.53,28.37,16.97
2024-01-19 19:00:00,39.55,20.95,17.06
2024-01-19 20:00:00,38.83,18.75,17.01
2024-01-19 21:00:00,38.47,19.63,17.26
2024-01-19 22:00:00,38.43,18.04,17.59
2024-01-19 23:00:00,38.38,16.21,17.69
2024-01-20 00:00:00,37.65,10.84,16.55
2024-01-20 01:00:00,37.48,10.92,16.63
2024-01-20 02:00:00,37.49,10.92,16.66
2024-01-20 03:00:00,37.45,10.97,16.67
2024-01-20 04:00:00,37.49,10.98,16.68
2024-01-20 05:00:00,37.67,10.98,16.80
2024-01-20 06:00:00,39.02,13.81,16.35
2024-01-20 07:00:00,38.98,14.27,16.28
2024-01-20 08:00:00,39.09,14.16,15.63
